dam
54
54
54
62
62
62
62
62
62
282
282
282
282
265
265
265
265
265
265
265
265
265
265
247
247
247
57
57
57
9
9
9
9
9
9
9
9
9
1045
1045
1045
1045
1045
652
652
652
652
652
652
725
725
725
725
725
1043
1043
1043
1043
812
812
653
653
653
653
653
653
653
653
653
653
653
714
714
714
714
33
33
33
33
33
33
33
33
25
25
25
25
25
25
25
25
25
797
797
797
797
797
797
797
797
810
810
810
810
810
810
810
752
752
752
752
752
752
752
752
817
817
817
817
817
817
798
798
798
798
798
798
764
764
764
764
764
764
764
766
766
766
766
766
766
766
1046
1046
1046
1046
1046
1046
1046
1046
1046
1046
1046
1046
36
36
36
49
51
51
51
51
61
61
61
61
61
41
41
41
41
41
41
41
50
50
50
50
50
50
50
50
50
46
46
46
967
967
967
967
964
964
964
964
964
964
964
964
964
964
54
44
39
39
39
39
39
39
39
39
39
37
37
37
37
37
37
47
47
47
47
72
72
72
72
72
72
72
46
46
46
46
46
46
49
48
48
48
48
48
48
40
40
40
40
39
37
37
34
34
41
41
48
48
48
48
52
53
966
966
966
63
63
63
63
63
61
61
55
55
55
55
55
55
55
55
55
55
55
52
52
52
52
52
52
53
53
53
54
54
54
54
54
54
54
63
46
46
46
46
46
46
46
43
965
965
965
965
965
965
965
965
965
70
70
70
70
70
70
70
70
67
67
67
67
67
67
68
68
68
68
68
68
73
73
73
73
73
73
73
73
73
73
75
75
75
75
75
75
75
75
75
75
65
65
65
76
76
76
76
76
76
66
66
66
66
66
66
66
66
73
36
36
36
36
36
36
36
67
67
67
68
74
74
74
74
74
74
74
38
38
38
38
38
38
38
38
40
40
40
40
40
40
40
47
47
47
47
71
71
71
71
71
72
72
76
76
34
75
34
34
34
34
34
34
35
35
35
35
35
35
35
35
35
35
69
69
69
69
69
69
69
69
69
51
51
51
65
76
71
968
968
968
968
968
968
968
968
968
77
77
77
77
77
77
77
77
77
77
77
57
57
57
57
57
91
102
81
81
81
81
81
81
66
66
66
66
66
66
66
66
66
66
66
66
81
81
81
78
78
78
78
78
78
78
78
78
78
81
2
2
2
2
2
2
2
2
2
53
53
53
67
67
67
67
67
67
67
67
67
67
67
67
92
92
92
92
92
92
92
92
92
92
84
84
84
84
84
84
84
84
36
36
36
36
36
36
85
85
85
85
616
616
616
616
616
616
616
79
79
79
79
79
79
79
79
79
79
79
65
65
65
65
65
65
65
65
65
65
65
80
80
80
80
80
80
80
80
80
969
969
969
969
969
969
969
969
969
969
90
90
90
90
90
90
90
90
90
46
46
46
46
46
46
46
46
46
59
59
59
59
59
97
97
97
91
91
91
91
91
60
60
60
60
60
60
60
60
60
60
3
3
3
3
3
3
3
3
3
70
70
70
70
70
70
70
70
70
70
42
42
42
42
42
42
42
42
42
42
50
50
50
50
50
50
50
50
50
82
82
82
82
82
82
82
82
1
1
1
1
45
45
45
45
45
45
45
45
45
45
45
45
68
68
68
68
68
68
68
68
68
40
40
40
40
40
40
40
40
40
91
91
91
91
91
91
91
91
91
91
54
54
54
54
54
54
54
54
54
54
54
54
71
71
71
71
34
34
34
34
34
34
34
64
64
64
64
64
64
64
64
64
58
58
58
58
58
58
58
58
58
62
62
62
62
62
62
62
62
62
62
62
49
49
49
49
49
49
69
69
69
69
74
74
74
74
74
74
74
93
93
93
93
93
93
93
93
93
35
35
35
35
35
35
35
35
51
51
51
51
51
51
94
94
94
95
66
66
66
67
67
67
67
67
67
67
67
67
67
67
67
99
99
99
99
99
99
99
99
99
99
49
49
49
49
49
98
98
98
98
98
98
98
98
98
98
3
3
3
3
3
3
3
3
3
3
102
102
102
102
102
102
102
102
91
91
91
86
86
86
86
86
86
86
86
86
38
38
38
38
38
38
38
38
38
56
56
56
56
56
56
56
56
57
57
57
57
57
57
57
57
57
57
83
83
83
83
83
83
83
97
97
97
97
97
97
97
97
97
59
59
59
59
59
59
88
88
88
88
88
88
88
88
88
88
88
88
100
100
100
100
100
100
100
100
96
96
96
96
96
96
96
96
65
65
65
65
65
65
65
65
105
105
105
105
105
105
105
101
101
101
101
101
101
101
101
101
70
70
70
70
70
70
70
70
74
74
74
74
74
74
74
74
54
54
54
54
54
54
54
54
54
54
54
35
35
35
35
35
35
35
35
35
104
104
104
104
34
34
34
34
34
34
34
34
132
103
103
103
52
52
52
52
52
110
110
110
110
117
117
117
117
117
117
117
117
970
970
970
970
970
970
2
2
2
2
2
2
2
2
69
69
69
69
69
69
69
69
69
69
69
107
107
107
107
107
107
108
108
108
108
108
108
108
106
106
106
106
106
106
106
109
109
109
109
109
109
109
109
109
109
45
45
45
45
45
45
45
45
45
45
108
108
108
108
108
36
36
36
36
36
62
62
62
62
62
62
62
62
62
66
66
66
66
66
66
116
116
116
116
116
116
116
116
116
116
46
46
46
46
46
46
46
46
46
133
133
133
133
133
71
71
71
120
120
120
120
120
87
87
87
87
87
87
87
87
100
100
100
100
100
100
100
100
124
132
132
132
89
89
89
89
89
89
135
135
135
135
134
134
134
134
134
134
134
134
138
138
138
138
138
138
56
56
